psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
480_11_1,0,0,0,1,0,0,0,0,0,0
711_4_2,0,0,0,0,0,1,0,0,0,0
83_1_1,0,0,0,1,0,0,0,0,0,0
819_5_2,0,0,0,1,0,0,0,0,0,0
597_3_1,0,0,0,1,0,0,0,0,0,0
533_4_2,0,0,0,0,1,0,0,0,0,0
125_9_1,0,0,0,0,0,1,0,0,0,0
521_9_1,0,0,0,0,0,1,0,0,0,0
355_4_1,0,0,0,0,1,0,0,0,0,0
352_3_1,0,0,0,0,0,0,0,1,0,0
224_1_1,0,0,0,0,1,0,0,0,0,0
155_6_2,0,0,0,1,0,0,0,0,0,0
694_5_1,0,0,0,0,1,0,0,0,0,0
636_6_1,0,0,0,0,1,0,0,0,0,0
595_5_2,0,0,0,0,1,0,0,0,0,0
553_11_1,0,1,0,0,0,0,0,0,0,0
676_8_2,0,0,0,0,1,0,0,0,0,0
823_12_2,0,0,0,0,0,0,1,0,0,0
274_4_1,0,0,0,0,0,1,0,0,0,0
365_3_2,0,0,0,1,0,0,0,0,0,0
142_10_2,0,0,0,0,0,1,0,0,0,0
114_7_1,0,0,0,0,0,1,0,0,0,0
548_12_1,0,0,0,1,0,0,0,0,0,0
163_8_1,0,0,0,1,0,0,0,0,0,0
778_3_1,0,0,0,0,0,1,0,0,0,0
204_6_1,0,0,0,0,0,0,0,0,1,0
191_4_1,0,1,0,0,0,0,0,0,0,0
105_4_1,0,1,0,0,0,0,0,0,0,0
45_9_1,0,1,0,0,0,0,0,0,0,0
18_3_2,0,0,0,0,0,1,0,0,0,0
38_5_1,0,0,1,0,0,0,0,0,0,0
195_6_2,0,1,0,0,0,0,0,0,0,0
126_4_1,0,0,0,0,0,1,0,0,0,0
48_7_1,0,0,1,0,0,0,0,0,0,0
578_4_1,0,0,0,0,0,1,0,0,0,0
435_3_1,0,0,0,0,0,1,0,0,0,0
96_2_1,0,0,0,1,0,0,0,0,0,0
474_2_1,0,0,0,0,0,1,0,0,0,0
605_4_1,0,0,0,1,0,0,0,0,0,0
458_6_1,0,0,0,1,0,0,0,0,0,0
483_4_2,0,0,0,0,0,1,0,0,0,0
531_11_1,0,0,0,0,0,1,0,0,0,0
674_2_1,0,0,0,1,0,0,0,0,0,0
746_3_1,0,0,0,0,1,0,0,0,0,0
176_3_2,1,0,0,0,0,0,0,0,0,0
616_1_2,0,0,0,0,0,1,0,0,0,0
715_12_1,0,0,0,0,0,1,0,0,0,0
341_3_1,0,0,0,1,0,0,0,0,0,0
242_7_2,0,0,0,0,1,0,0,0,0,0
495_8_1,0,0,0,1,0,0,0,0,0,0
758_12_2,0,0,0,0,0,0,0,1,0,0
753_9_2,0,0,0,0,0,0,1,0,0,0
476_7_1,0,0,0,0,1,0,0,0,0,0
664_1_1,1,0,0,0,0,0,0,0,0,0
383_1_2,0,0,1,0,0,0,0,0,0,0
712_4_2,0,0,0,0,0,1,0,0,0,0
439_8_2,0,0,0,0,0,1,0,0,0,0
554_1_1,0,0,0,0,1,0,0,0,0,0
336_7_1,0,0,0,1,0,0,0,0,0,0
549_6_2,0,0,0,0,0,1,0,0,0,0
8_3_1,0,0,0,1,0,0,0,0,0,0
10_5_1,0,0,0,1,0,0,0,0,0,0
100_5_1,0,0,0,0,1,0,0,0,0,0
303_2_1,0,0,0,1,0,0,0,0,0,0
669_1_1,0,0,1,0,0,0,0,0,0,0
775_6_1,0,0,1,0,0,0,0,0,0,0
99_2_1,0,0,0,0,0,1,0,0,0,0
450_2_1,0,0,0,0,0,1,0,0,0,0
812_8_2,0,0,1,0,0,0,0,0,0,0
395_8_1,0,0,1,0,0,0,0,0,0,0
389_4_1,0,0,0,1,0,0,0,0,0,0
462_7_1,0,0,1,0,0,0,0,0,0,0
278_4_1,0,0,0,0,1,0,0,0,0,0
434_1_1,0,0,0,0,1,0,0,0,0,0
714_4_2,0,0,0,1,0,0,0,0,0,0
650_6_1,0,0,0,1,0,0,0,0,0,0
427_6_1,0,0,0,0,1,0,0,0,0,0
674_1_2,0,0,0,1,0,0,0,0,0,0
643_5_3,0,0,0,0,0,0,1,0,0,0
114_9_1,0,0,0,0,0,0,0,0,0,1
272_6_1,0,0,0,1,0,0,0,0,0,0
232_3_1,0,0,0,1,0,0,0,0,0,0
289_9_1,0,1,0,0,0,0,0,0,0,0
780_11_1,0,0,1,0,0,0,0,0,0,0
158_2_1,0,0,1,0,0,0,0,0,0,0
313_1_1,0,0,0,1,0,0,0,0,0,0
628_8_1,0,0,0,0,0,1,0,0,0,0
533_6_1,0,0,0,0,1,0,0,0,0,0
148_3_2,0,0,1,0,0,0,0,0,0,0
627_8_2,0,0,1,0,0,0,0,0,0,0
681_10_1,0,0,0,0,1,0,0,0,0,0
56_3_1,0,0,0,0,1,0,0,0,0,0
175_9_2,0,0,1,0,0,0,0,0,0,0
504_2_1,0,0,1,0,0,0,0,0,0,0
560_5_1,0,0,0,1,0,0,0,0,0,0
470_2_1,0,0,0,0,1,0,0,0,0,0
635_6_2,0,0,0,0,1,0,0,0,0,0
795_2_1,0,0,0,0,1,0,0,0,0,0
132_8_2,0,0,0,0,0,1,0,0,0,0
652_6_1,1,0,0,0,0,0,0,0,0,0
410_8_1,0,0,0,0,0,1,0,0,0,0
757_9_1,0,0,1,0,0,0,0,0,0,0
471_6_4,0,0,0,0,0,0,1,0,0,0
177_12_4,0,0,0,0,1,0,0,0,0,0
297_7_2,0,0,0,0,1,0,0,0,0,0
589_3_1,1,0,0,0,0,0,0,0,0,0
461_5_1,0,0,0,1,0,0,0,0,0,0
724_2_1,0,0,0,0,0,0,1,0,0,0
672_5_1,0,0,1,0,0,0,0,0,0,0
540_5_1,0,0,1,0,0,0,0,0,0,0
584_6_1,0,0,0,0,0,1,0,0,0,0
188_10_1,0,0,0,0,0,1,0,0,0,0
671_3_3,1,0,0,0,0,0,0,0,0,0
574_6_2,0,0,1,0,0,0,0,0,0,0
552_3_1,0,1,0,0,0,0,0,0,0,0
252_5_1,0,0,0,0,1,0,0,0,0,0
631_10_2,0,0,1,0,0,0,0,0,0,0
565_8_1,0,0,0,1,0,0,0,0,0,0
475_3_1,0,0,1,0,0,0,0,0,0,0
800_7_1,0,0,1,0,0,0,0,0,0,0
444_2_2,0,0,0,0,0,1,0,0,0,0
409_3_1,0,0,1,0,0,0,0,0,0,0
672_3_1,0,0,0,0,0,1,0,0,0,0
683_3_1,0,0,0,0,1,0,0,0,0,0
547_8_1,0,0,1,0,0,0,0,0,0,0
552_6_2,0,0,0,1,0,0,0,0,0,0
1_11_1,0,0,0,0,0,1,0,0,0,0
373_7_1,0,0,0,0,0,1,0,0,0,0
312_1_1,0,0,0,0,0,1,0,0,0,0
85_7_1,0,0,0,1,0,0,0,0,0,0
243_12_1,0,0,0,1,0,0,0,0,0,0
544_1_1,0,1,0,0,0,0,0,0,0,0
767_6_7,0,0,0,1,0,0,0,0,0,0
705_3_2,0,0,0,0,0,1,0,0,0,0
640_1_2,0,0,0,0,0,0,0,1,0,0
546_10_2,0,0,0,1,0,0,0,0,0,0
327_1_1,0,0,1,0,0,0,0,0,0,0
759_10_1,0,1,0,0,0,0,0,0,0,0
532_7_1,0,0,0,1,0,0,0,0,0,0
767_1_3,0,0,0,0,1,0,0,0,0,0
454_3_2,0,0,0,0,0,1,0,0,0,0
134_1_2,0,0,1,0,0,0,0,0,0,0
362_8_2,0,0,1,0,0,0,0,0,0,0
803_7_1,0,0,0,0,0,1,0,0,0,0
545_2_2,0,1,0,0,0,0,0,0,0,0
281_4_1,0,0,0,0,0,0,1,0,0,0
185_3_1,0,0,0,1,0,0,0,0,0,0
618_3_1,0,0,0,1,0,0,0,0,0,0
237_2_1,0,0,0,0,1,0,0,0,0,0
516_4_1,0,0,0,0,1,0,0,0,0,0
132_7_2,0,0,0,1,0,0,0,0,0,0
253_9_1,0,0,0,0,1,0,0,0,0,0
718_11_1,0,0,1,0,0,0,0,0,0,0
594_1_1,0,0,0,0,0,0,0,1,0,0
333_5_1,0,0,0,0,1,0,0,0,0,0
309_8_1,0,0,0,0,0,1,0,0,0,0
428_5_1,0,0,0,0,0,0,1,0,0,0
142_3_1,0,0,0,1,0,0,0,0,0,0
183_6_2,0,0,1,0,0,0,0,0,0,0
487_3_1,0,0,1,0,0,0,0,0,0,0
754_7_1,0,0,0,0,0,1,0,0,0,0
511_7_1,0,0,0,0,0,1,0,0,0,0
805_12_2,0,0,0,0,0,0,1,0,0,0
419_12_1,0,0,0,1,0,0,0,0,0,0
372_3_1,0,0,0,0,0,1,0,0,0,0
28_7_1,0,0,0,1,0,0,0,0,0,0
772_10_1,0,0,0,0,1,0,0,0,0,0
7_2_1,0,0,0,1,0,0,0,0,0,0
72_6_1,0,0,1,0,0,0,0,0,0,0
155_5_1,0,0,0,0,0,0,1,0,0,0
634_5_2,0,0,1,0,0,0,0,0,0,0
380_4_1,0,0,0,0,1,0,0,0,0,0
808_9_1,0,0,0,0,0,1,0,0,0,0
748_9_1,0,0,0,0,1,0,0,0,0,0
286_7_2,0,1,0,0,0,0,0,0,0,0
564_4_1,0,0,0,0,0,1,0,0,0,0
34_4_1,0,0,1,0,0,0,0,0,0,0
139_1_1,0,0,0,0,1,0,0,0,0,0
289_3_2,0,0,0,1,0,0,0,0,0,0
656_1_1,1,0,0,0,0,0,0,0,0,0
242_11_1,0,0,0,0,0,1,0,0,0,0
49_3_1,0,0,1,0,0,0,0,0,0,0
213_6_1,0,0,0,0,1,0,0,0,0,0
204_7_1,0,0,0,0,0,1,0,0,0,0
494_5_1,0,0,0,0,0,0,1,0,0,0
340_4_1,0,0,1,0,0,0,0,0,0,0
510_6_1,0,0,0,0,0,0,0,1,0,0
592_6_1,0,0,0,0,1,0,0,0,0,0
729_3_2,0,0,0,0,1,0,0,0,0,0
196_4_1,0,0,0,0,1,0,0,0,0,0
346_2_1,0,0,1,0,0,0,0,0,0,0
399_8_1,0,0,1,0,0,0,0,0,0,0
534_2_1,0,0,0,1,0,0,0,0,0,0
27_2_1,0,0,1,0,0,0,0,0,0,0
114_8_1,0,0,0,0,0,0,0,0,1,0
162_2_2,0,0,0,0,1,0,0,0,0,0
629_7_1,0,0,1,0,0,0,0,0,0,0
234_3_1,0,0,0,0,0,1,0,0,0,0
231_3_1,0,0,0,0,1,0,0,0,0,0
313_3_1,0,0,1,0,0,0,0,0,0,0
682_11_1,0,0,0,0,1,0,0,0,0,0
14_1_1,0,0,0,0,0,0,0,1,0,0
120_9_1,0,0,0,0,1,0,0,0,0,0
225_2_1,0,0,0,0,0,0,1,0,0,0
262_2_1,0,0,0,0,0,1,0,0,0,0
338_9_1,0,0,0,0,0,0,0,1,0,0
42_4_1,0,1,0,0,0,0,0,0,0,0
810_11_1,0,0,0,1,0,0,0,0,0,0
735_2_2,0,0,0,0,0,1,0,0,0,0
550_7_1,0,0,0,1,0,0,0,0,0,0
308_7_1,0,0,0,0,1,0,0,0,0,0
222_7_1,0,0,0,1,0,0,0,0,0,0
585_9_2,0,0,0,0,0,1,0,0,0,0
716_3_1,0,0,0,0,1,0,0,0,0,0
543_5_1,0,0,1,0,0,0,0,0,0,0
499_3_1,0,0,0,0,1,0,0,0,0,0
676_12_2,0,0,0,0,0,0,1,0,0,0
446_1_2,0,0,0,0,0,0,0,1,0,0
823_5_2,0,0,0,1,0,0,0,0,0,0
363_3_1,0,0,0,0,1,0,0,0,0,0
700_12_1,0,0,0,0,1,0,0,0,0,0
214_10_1,0,0,0,0,0,1,0,0,0,0
636_8_3,0,0,0,0,0,0,0,1,0,0
310_10_1,0,0,0,0,1,0,0,0,0,0
593_6_1,0,0,0,0,0,0,1,0,0,0
171_9_2,0,0,0,0,0,1,0,0,0,0
22_6_1,0,0,0,1,0,0,0,0,0,0
108_5_2,0,0,1,0,0,0,0,0,0,0
612_8_1,0,0,1,0,0,0,0,0,0,0
614_3_2,0,0,1,0,0,0,0,0,0,0
416_3_1,0,0,0,0,0,0,0,1,0,0
791_7_1,0,0,0,0,1,0,0,0,0,0
726_10_1,0,0,0,0,0,0,0,1,0,0
679_4_1,0,0,0,1,0,0,0,0,0,0
445_1_2,0,0,0,0,1,0,0,0,0,0
245_5_1,0,0,1,0,0,0,0,0,0,0
415_1_1,0,0,0,1,0,0,0,0,0,0
495_1_1,0,0,0,0,1,0,0,0,0,0
478_8_1,0,0,0,0,1,0,0,0,0,0
831_4_1,0,0,0,0,0,1,0,0,0,0
255_10_1,0,0,1,0,0,0,0,0,0,0
653_5_1,0,1,0,0,0,0,0,0,0,0
745_6_1,0,1,0,0,0,0,0,0,0,0
611_7_1,0,0,0,1,0,0,0,0,0,0
426_5_1,0,0,0,1,0,0,0,0,0,0
3_4_1,0,0,0,0,0,1,0,0,0,0
629_2_2,1,0,0,0,0,0,0,0,0,0
1_2_1,0,1,0,0,0,0,0,0,0,0
272_9_1,0,0,0,1,0,0,0,0,0,0
170_5_1,0,0,0,0,0,1,0,0,0,0
620_4_1,0,0,0,0,0,1,0,0,0,0
583_8_1,0,0,0,0,0,1,0,0,0,0
354_7_1,0,0,1,0,0,0,0,0,0,0
488_3_1,0,0,0,1,0,0,0,0,0,0
50_6_1,0,0,0,0,0,0,0,1,0,0
670_1_1,0,0,0,0,1,0,0,0,0,0
390_2_1,0,0,1,0,0,0,0,0,0,0
23_8_1,0,1,0,0,0,0,0,0,0,0
659_4_3,1,0,0,0,0,0,0,0,0,0
227_6_2,0,0,1,0,0,0,0,0,0,0
802_3_2,0,0,0,0,1,0,0,0,0,0
795_8_1,0,0,0,0,1,0,0,0,0,0
103_1_1,0,1,0,0,0,0,0,0,0,0
197_5_1,0,0,0,1,0,0,0,0,0,0
577_3_1,0,0,0,1,0,0,0,0,0,0
226_1_1,0,1,0,0,0,0,0,0,0,0
286_2_1,0,1,0,0,0,0,0,0,0,0
304_8_1,0,1,0,0,0,0,0,0,0,0
742_11_1,0,0,0,1,0,0,0,0,0,0
569_5_1,0,0,0,0,0,0,1,0,0,0
630_8_1,0,1,0,0,0,0,0,0,0,0
507_7_1,0,0,0,0,1,0,0,0,0,0
719_5_1,0,0,0,0,0,0,0,1,0,0
553_3_2,0,0,1,0,0,0,0,0,0,0
229_7_1,0,0,0,1,0,0,0,0,0,0
512_1_1,0,0,0,0,0,1,0,0,0,0
691_3_2,0,0,0,0,0,1,0,0,0,0
583_2_1,1,0,0,0,0,0,0,0,0,0
598_2_1,0,0,0,0,1,0,0,0,0,0
70_3_1,0,0,0,0,0,1,0,0,0,0
145_10_1,0,0,0,1,0,0,0,0,0,0
152_8_1,0,0,0,1,0,0,0,0,0,0
484_5_3,0,0,0,0,0,0,1,0,0,0
166_6_1,0,1,0,0,0,0,0,0,0,0
508_2_1,0,0,0,0,0,1,0,0,0,0
125_8_1,0,0,0,0,0,0,0,1,0,0
88_5_1,0,0,0,0,0,1,0,0,0,0
338_7_1,0,0,0,0,0,0,1,0,0,0
624_6_1,0,0,0,0,1,0,0,0,0,0
231_8_1,0,0,0,0,0,0,0,1,0,0
612_4_1,0,1,0,0,0,0,0,0,0,0
350_7_1,0,0,1,0,0,0,0,0,0,0
182_8_1,0,1,0,0,0,0,0,0,0,0
809_10_1,0,0,0,1,0,0,0,0,0,0
458_1_1,0,0,0,1,0,0,0,0,0,0
750_4_1,0,0,1,0,0,0,0,0,0,0
109_3_1,0,0,0,1,0,0,0,0,0,0
637_5_2,0,0,0,0,0,0,1,0,0,0
206_5_1,0,0,1,0,0,0,0,0,0,0
268_8_1,0,0,0,1,0,0,0,0,0,0
563_4_1,0,0,0,1,0,0,0,0,0,0
742_10_1,0,0,1,0,0,0,0,0,0,0
763_4_1,0,0,0,1,0,0,0,0,0,0
187_6_3,0,0,0,0,0,1,0,0,0,0
478_1_1,0,0,0,0,1,0,0,0,0,0
92_2_1,0,0,0,1,0,0,0,0,0,0
552_4_2,0,0,0,1,0,0,0,0,0,0
98_5_1,0,1,0,0,0,0,0,0,0,0
328_6_1,0,1,0,0,0,0,0,0,0,0
243_3_1,0,0,0,1,0,0,0,0,0,0
486_4_1,0,0,1,0,0,0,0,0,0,0
417_7_1,0,0,1,0,0,0,0,0,0,0
139_8_1,0,0,0,0,1,0,0,0,0,0
677_4_2,0,0,0,0,0,1,0,0,0,0
745_3_1,0,1,0,0,0,0,0,0,0,0
375_9_1,0,0,1,0,0,0,0,0,0,0
300_5_1,0,0,1,0,0,0,0,0,0,0
149_3_1,0,0,1,0,0,0,0,0,0,0
252_1_1,0,0,0,1,0,0,0,0,0,0
25_2_1,0,0,0,1,0,0,0,0,0,0
190_5_1,0,0,0,1,0,0,0,0,0,0
666_4_1,1,0,0,0,0,0,0,0,0,0
73_3_1,0,0,0,1,0,0,0,0,0,0
266_6_1,0,0,0,0,0,0,1,0,0,0
179_9_2,0,0,0,0,0,0,1,0,0,0
97_4_1,0,1,0,0,0,0,0,0,0,0
324_7_1,0,0,0,0,0,1,0,0,0,0
300_6_1,0,0,0,1,0,0,0,0,0,0
826_8_1,0,0,0,0,1,0,0,0,0,0
231_7_1,0,0,0,0,0,1,0,0,0,0
17_4_1,0,0,0,0,0,1,0,0,0,0
23_4_1,1,0,0,0,0,0,0,0,0,0
744_8_1,0,0,0,0,1,0,0,0,0,0
227_4_1,0,0,0,1,0,0,0,0,0,0
533_3_1,0,0,0,0,1,0,0,0,0,0
323_8_1,0,0,0,0,1,0,0,0,0,0
537_5_1,0,1,0,0,0,0,0,0,0,0
672_2_1,0,0,0,0,1,0,0,0,0,0
332_6_1,0,0,1,0,0,0,0,0,0,0
543_6_1,0,0,1,0,0,0,0,0,0,0
260_5_1,0,0,1,0,0,0,0,0,0,0
83_3_1,0,0,0,0,1,0,0,0,0,0
238_1_2,0,0,0,1,0,0,0,0,0,0
673_6_2,0,0,1,0,0,0,0,0,0,0
326_10_1,0,1,0,0,0,0,0,0,0,0
278_8_1,0,1,0,0,0,0,0,0,0,0
789_4_1,0,0,0,0,1,0,0,0,0,0
298_5_1,0,0,0,1,0,0,0,0,0,0
181_11_2,0,1,0,0,0,0,0,0,0,0
683_1_1,0,0,0,0,1,0,0,0,0,0
43_9_1,0,0,0,1,0,0,0,0,0,0
422_6_1,0,0,0,0,1,0,0,0,0,0
536_2_1,0,0,0,1,0,0,0,0,0,0
734_9_1,0,0,0,0,0,0,1,0,0,0
317_1_1,0,1,0,0,0,0,0,0,0,0
91_8_1,0,1,0,0,0,0,0,0,0,0
656_5_1,0,0,1,0,0,0,0,0,0,0
123_2_1,0,0,0,0,1,0,0,0,0,0
448_1_1,0,0,0,0,0,1,0,0,0,0
715_8_1,0,0,0,0,1,0,0,0,0,0
242_2_2,0,0,0,0,0,1,0,0,0,0
440_6_1,0,0,0,0,1,0,0,0,0,0
802_5_2,0,0,0,0,1,0,0,0,0,0
542_8_1,0,1,0,0,0,0,0,0,0,0
812_9_2,0,0,0,0,0,1,0,0,0,0
801_2_1,0,0,0,0,1,0,0,0,0,0
163_4_1,0,0,0,1,0,0,0,0,0,0
580_3_1,1,0,0,0,0,0,0,0,0,0
765_10_2,0,0,0,0,0,0,1,0,0,0
83_5_1,0,0,0,1,0,0,0,0,0,0
224_7_1,0,0,0,0,0,1,0,0,0,0
187_8_2,0,0,1,0,0,0,0,0,0,0
738_11_1,0,1,0,0,0,0,0,0,0,0
62_6_1,0,0,0,1,0,0,0,0,0,0
637_3_1,0,0,0,0,0,0,1,0,0,0
586_1_1,0,0,0,0,0,0,0,1,0,0
824_10_1,0,0,0,0,0,0,1,0,0,0
774_7_2,0,0,1,0,0,0,0,0,0,0
767_8_2,0,0,1,0,0,0,0,0,0,0
706_8_2,0,0,0,0,0,0,0,1,0,0
136_8_1,1,0,0,0,0,0,0,0,0,0
798_3_1,0,0,0,0,1,0,0,0,0,0
474_5_2,0,0,0,0,0,0,1,0,0,0
87_7_1,0,0,0,0,1,0,0,0,0,0
160_7_1,0,0,0,1,0,0,0,0,0,0
400_10_1,0,0,1,0,0,0,0,0,0,0
588_4_1,1,0,0,0,0,0,0,0,0,0
203_7_1,0,0,0,0,0,0,0,1,0,0
321_3_1,0,0,0,0,0,0,0,1,0,0
582_4_2,0,0,0,0,0,0,1,0,0,0
564_3_1,0,0,0,0,1,0,0,0,0,0
9_4_1,0,0,0,0,1,0,0,0,0,0
217_5_2,0,0,0,1,0,0,0,0,0,0
547_6_1,0,0,0,1,0,0,0,0,0,0
284_10_1,0,0,0,0,0,0,0,1,0,0
586_10_2,0,0,0,0,0,0,1,0,0,0
485_1_1,0,0,1,0,0,0,0,0,0,0
656_8_1,0,0,0,0,1,0,0,0,0,0
103_5_1,0,1,0,0,0,0,0,0,0,0
154_3_1,0,0,1,0,0,0,0,0,0,0
210_6_1,0,0,0,0,0,0,1,0,0,0
697_1_2,0,0,0,0,0,0,1,0,0,0
359_5_1,0,0,0,0,1,0,0,0,0,0
432_1_1,0,0,0,0,0,1,0,0,0,0
680_8_1,0,0,0,0,0,0,1,0,0,0
297_1_1,0,0,0,0,1,0,0,0,0,0
470_5_2,0,1,0,0,0,0,0,0,0,0
769_3_2,0,0,0,1,0,0,0,0,0,0
315_2_1,0,0,0,1,0,0,0,0,0,0
647_1_2,0,1,0,0,0,0,0,0,0,0
341_5_1,0,0,0,0,0,1,0,0,0,0
743_1_1,0,0,1,0,0,0,0,0,0,0
709_12_2,0,0,0,0,0,0,0,1,0,0
616_2_1,0,0,0,0,0,1,0,0,0,0
143_10_2,1,0,0,0,0,0,0,0,0,0
50_7_1,0,0,0,0,0,1,0,0,0,0
768_7_1,0,0,0,1,0,0,0,0,0,0
469_3_1,0,0,0,0,1,0,0,0,0,0
99_3_1,0,0,0,0,1,0,0,0,0,0
714_11_1,0,1,0,0,0,0,0,0,0,0
556_5_2,0,0,0,0,0,0,1,0,0,0
175_8_3,0,0,1,0,0,0,0,0,0,0
208_8_1,0,0,0,0,0,1,0,0,0,0
514_1_1,0,0,0,0,0,1,0,0,0,0
605_6_1,0,0,1,0,0,0,0,0,0,0
392_8_1,0,0,0,0,1,0,0,0,0,0
425_9_1,0,0,0,1,0,0,0,0,0,0
278_7_1,0,0,0,1,0,0,0,0,0,0
123_6_2,0,0,0,1,0,0,0,0,0,0
292_5_1,0,0,0,0,0,0,1,0,0,0
163_3_2,0,0,0,0,1,0,0,0,0,0
760_7_1,0,0,0,0,0,0,0,1,0,0
549_1_1,0,0,0,0,1,0,0,0,0,0
620_1_1,0,0,0,0,1,0,0,0,0,0
11_3_2,0,0,0,1,0,0,0,0,0,0
479_8_1,0,0,1,0,0,0,0,0,0,0
538_8_1,0,0,0,0,0,0,1,0,0,0
651_9_1,0,1,0,0,0,0,0,0,0,0
656_6_1,1,0,0,0,0,0,0,0,0,0
656_4_1,0,0,0,1,0,0,0,0,0,0
502_8_1,0,0,1,0,0,0,0,0,0,0
364_1_1,0,0,0,0,1,0,0,0,0,0
53_8_1,0,0,0,0,0,1,0,0,0,0
721_10_3,0,0,0,0,0,0,0,0,1,0
239_1_2,0,0,0,1,0,0,0,0,0,0
756_4_1,0,0,0,0,0,1,0,0,0,0
192_4_2,0,0,0,0,1,0,0,0,0,0
798_6_2,0,0,0,1,0,0,0,0,0,0
196_6_1,0,0,0,1,0,0,0,0,0,0
616_5_3,1,0,0,0,0,0,0,0,0,0
453_7_1,0,0,1,0,0,0,0,0,0,0
344_9_1,0,0,1,0,0,0,0,0,0,0
105_8_1,0,0,0,1,0,0,0,0,0,0
63_5_2,0,0,0,0,0,0,1,0,0,0
506_1_1,0,0,0,0,0,0,0,1,0,0
18_6_1,0,0,0,1,0,0,0,0,0,0
688_9_1,0,0,1,0,0,0,0,0,0,0
326_9_1,1,0,0,0,0,0,0,0,0,0
686_4_1,0,0,0,0,0,0,1,0,0,0
173_2_1,0,0,0,0,0,0,1,0,0,0
647_10_2,0,0,0,0,0,0,0,1,0,0
818_1_1,0,0,0,0,0,1,0,0,0,0
284_5_1,0,0,0,0,0,0,1,0,0,0
416_4_1,0,0,0,0,0,0,1,0,0,0
470_1_1,0,0,0,1,0,0,0,0,0,0
143_4_3,0,0,0,0,1,0,0,0,0,0
283_3_1,0,0,0,0,0,0,1,0,0,0
727_6_1,0,0,0,0,0,0,1,0,0,0
106_7_1,0,0,1,0,0,0,0,0,0,0
224_4_1,0,0,1,0,0,0,0,0,0,0
538_5_1,0,0,0,0,0,1,0,0,0,0
69_8_1,0,0,0,0,1,0,0,0,0,0
821_7_1,1,0,0,0,0,0,0,0,0,0
58_5_1,0,0,1,0,0,0,0,0,0,0
253_6_1,0,0,0,1,0,0,0,0,0,0
509_1_1,0,0,0,0,0,1,0,0,0,0
119_5_7,0,0,0,0,1,0,0,0,0,0
497_2_1,0,0,0,0,0,1,0,0,0,0
483_2_1,0,0,0,0,0,0,1,0,0,0
67_8_1,0,0,0,1,0,0,0,0,0,0
408_11_1,0,0,1,0,0,0,0,0,0,0
552_1_2,0,1,0,0,0,0,0,0,0,0
229_6_1,0,0,1,0,0,0,0,0,0,0
790_3_1,0,0,0,1,0,0,0,0,0,0
735_8_2,0,0,0,0,0,1,0,0,0,0
663_7_1,1,0,0,0,0,0,0,0,0,0
561_6_1,0,0,0,1,0,0,0,0,0,0
201_3_1,0,0,0,0,0,1,0,0,0,0
280_8_1,0,0,0,0,0,0,0,0,1,0
80_9_1,0,1,0,0,0,0,0,0,0,0
805_11_2,0,0,0,1,0,0,0,0,0,0
121_12_1,0,0,1,0,0,0,0,0,0,0
704_4_1,0,0,0,0,0,1,0,0,0,0
16_4_2,0,0,0,0,0,0,0,1,0,0
211_4_1,0,0,0,1,0,0,0,0,0,0
282_2_1,0,0,0,0,0,0,0,1,0,0
574_2_1,0,0,0,0,0,0,1,0,0,0
745_2_1,0,0,1,0,0,0,0,0,0,0
134_7_2,1,0,0,0,0,0,0,0,0,0
20_4_1,0,0,1,0,0,0,0,0,0,0
288_2_1,0,1,0,0,0,0,0,0,0,0
550_2_2,0,0,0,1,0,0,0,0,0,0
565_2_1,0,0,0,1,0,0,0,0,0,0
137_3_1,0,0,0,0,0,1,0,0,0,0
755_1_2,0,0,0,0,1,0,0,0,0,0
291_1_2,0,0,0,0,0,1,0,0,0,0
368_10_1,1,0,0,0,0,0,0,0,0,0
705_1_1,0,0,0,0,1,0,0,0,0,0
37_1_1,1,0,0,0,0,0,0,0,0,0
117_3_1,0,0,0,0,1,0,0,0,0,0
364_7_2,0,0,0,0,1,0,0,0,0,0
534_4_1,0,0,0,1,0,0,0,0,0,0
647_4_2,0,0,0,0,1,0,0,0,0,0
361_8_1,0,0,0,0,0,1,0,0,0,0
746_7_2,0,0,0,0,1,0,0,0,0,0
497_4_1,0,0,0,0,0,1,0,0,0,0
407_2_2,0,0,0,0,0,0,0,1,0,0
756_12_3,0,0,0,0,0,1,0,0,0,0
376_2_1,0,0,0,0,1,0,0,0,0,0
618_5_1,0,0,1,0,0,0,0,0,0,0
168_2_2,0,0,0,0,0,0,1,0,0,0
822_11_2,0,0,0,0,1,0,0,0,0,0
118_11_1,0,0,0,0,1,0,0,0,0,0
295_4_1,0,0,1,0,0,0,0,0,0,0
662_4_1,0,0,1,0,0,0,0,0,0,0
719_6_1,0,0,0,0,0,0,1,0,0,0
777_4_2,0,0,1,0,0,0,0,0,0,0
213_3_1,0,0,0,1,0,0,0,0,0,0
784_8_1,0,0,0,0,0,1,0,0,0,0
575_7_1,0,0,0,0,0,1,0,0,0,0
830_2_2,0,0,0,0,1,0,0,0,0,0
562_1_1,0,0,0,1,0,0,0,0,0,0
587_12_1,0,0,0,0,0,0,1,0,0,0
759_7_1,0,0,0,0,1,0,0,0,0,0
